"GEOID","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","RPL_themes","year","state"
"30224",0.3352,0.6855,0.3641,0.7848,0.5862,2018,"GA"
"30228",0.3172,0.5517,0.8883,0.6028,0.6,2018,"GA"
"30230",0.7021,0.7683,0.5103,0.531,0.6703,2018,"GA"
"30233",0.5048,0.3476,0.3283,0.8621,0.6276,2018,"GA"
"30234",0.6538,0.8869,0.2552,0.251,0.509,2018,"GA"
"30236",0.5007,0.4883,0.9752,0.8483,0.811,2018,"GA"
"30238",0.6938,0.709,0.949,0.6455,0.8262,2018,"GA"
"30240",0.4938,0.8759,0.5338,0.7834,0.7214,2018,"GA"
"30241",0.7738,0.7283,0.8497,0.7876,0.869,2018,"GA"
"30248",0.2179,0.5241,0.5476,0.1145,0.2028,2018,"GA"
"30250",0.4717,0.0083,1,0.0772,0.1434,2018,"GA"
"30251",0.7076,0.2469,0.1503,0.3724,0.3959,2018,"GA"
"30252",0.1241,0.36,0.5283,0.1614,0.1462,2018,"GA"
"30253",0.28,0.4317,0.891,0.5352,0.5283,2018,"GA"
"30256",0.4097,0.3655,0.0248,0.3903,0.2497,2018,"GA"
"30257",0.2441,0.3172,0.2331,0.0966,0.1007,2018,"GA"
"30258",0.5283,0.16,0.0828,0.3421,0.2359,2018,"GA"
"30259",0.1766,0.3076,0.1793,0.2097,0.1228,2018,"GA"
"30260",0.7766,0.3103,0.9959,0.8579,0.8938,2018,"GA"
"30263",0.3531,0.3697,0.7476,0.7407,0.5959,2018,"GA"
"30265",0.0483,0.2648,0.5683,0.1697,0.109,2018,"GA"
"30268",0.7338,0.869,0.8938,0.7186,0.8869,2018,"GA"
"30269",0.0414,0.2662,0.5103,0.4276,0.1766,2018,"GA"
"30273",0.2731,0.4662,0.971,0.1917,0.4069,2018,"GA"
"30274",0.7228,0.5297,0.9724,0.749,0.8372,2018,"GA"
"30275",NA,NA,NA,NA,NA,2018,"GA"
"30276",0.1131,0.1559,0.3434,0.0166,0.0331,2018,"GA"
"30277",0.0662,0.1297,0.3697,0.0248,0.029,2018,"GA"
"30281",0.3379,0.5159,0.8828,0.4745,0.5572,2018,"GA"
"30284",0.4317,0.5434,0.1021,0.3669,0.3283,2018,"GA"
"30285",0.0841,0.3724,0.069,0.2676,0.0828,2018,"GA"
"30286",0.7834,0.6441,0.5186,0.8262,0.8069,2018,"GA"
"30288",0.6055,0.5352,0.9917,0.3034,0.6372,2018,"GA"
"30289",0.0276,0.0924,0.0166,0.0041,0.0014,2018,"GA"
"30290",0.0814,0.1407,0.2248,0.0207,0.0248,2018,"GA"
"30291",0.6745,0.8538,0.7779,0.7614,0.8317,2018,"GA"
"30292",0.3903,0.2745,0.1628,0.3738,0.2703,2018,"GA"
"30293",0.5407,0.749,0.2869,0.4386,0.5393,2018,"GA"
"30294",0.2138,0.1931,0.88,0.2552,0.2966,2018,"GA"
"30295",0.4152,0.1366,0.1034,0.4566,0.2469,2018,"GA"
"30296",0.5545,0.611,0.9683,0.3807,0.6538,2018,"GA"
"30297",0.9779,0.6731,0.9903,0.9448,0.9959,2018,"GA"
"30303",0.9434,0.0248,0.8248,0.9131,0.7145,2018,"GA"
"30305",0.0124,0.0428,0.3931,0.4993,0.0731,2018,"GA"
"30306",0.0248,0.0262,0.2703,0.4938,0.0428,2018,"GA"
"30307",0.0717,0.0331,0.2952,0.5366,0.0924,2018,"GA"
"30308",0.1434,0.0276,0.6221,0.8124,0.24,2018,"GA"
"30309",0.0262,0.0221,0.4469,0.7917,0.1131,2018,"GA"
"30310",0.8248,0.7614,0.7379,0.7021,0.8428,2018,"GA"
"30311",0.8745,0.9379,0.8993,0.64,0.9255,2018,"GA"
"30312",0.2497,0.0938,0.6648,0.8359,0.4621,2018,"GA"
"30313",0.8552,0.04,0.6869,0.9297,0.7131,2018,"GA"
"30314",0.9517,0.2924,0.7793,0.9393,0.9214,2018,"GA"
"30315",0.9076,0.7779,0.9062,0.9793,0.9876,2018,"GA"
"30316",0.2455,0.0869,0.7821,0.7669,0.4469,2018,"GA"
"30317",0.2207,0.1531,0.5655,0.6041,0.3628,2018,"GA"
"30318",0.3766,0.1062,0.7862,0.9269,0.6179,2018,"GA"
"30319",0.0207,0.0372,0.7297,0.6276,0.1586,2018,"GA"
"30322",0.4538,0.0179,0.3683,0.0772,0.0497,2018,"GA"
"30324",0.0621,0.029,0.8359,0.5297,0.1407,2018,"GA"
"30326",0.0745,0.0552,0.72,0.5393,0.1834,2018,"GA"
"30327",0.0069,0.2152,0.3159,0.4193,0.1117,2018,"GA"
"30328",0.0152,0.0497,0.7545,0.6497,0.1876,2018,"GA"
"30329",0.3793,0.0703,0.9572,0.8814,0.6303,2018,"GA"
"30331",0.5614,0.7945,0.7848,0.6759,0.7434,2018,"GA"
"30332",0.2924,0.0055,0.6524,0.0772,0.04,2018,"GA"
"30334",NA,NA,NA,NA,NA,2018,"GA"
"30336",0.131,0.0152,0.9324,0.3531,0.0993,2018,"GA"
"30337",0.5834,0.651,0.8621,0.8207,0.8124,2018,"GA"
"30338",0.0345,0.2331,0.6317,0.44,0.1986,2018,"GA"
"30339",0.0097,0.0303,0.7807,0.4966,0.0952,2018,"GA"
"30340",0.6083,0.2303,0.989,0.8372,0.7848,2018,"GA"
"30341",0.2428,0.091,0.9462,0.8,0.531,2018,"GA"
"30342",0.0538,0.0883,0.8221,0.6952,0.2952,2018,"GA"
"30344",0.5531,0.4552,0.9503,0.8855,0.8207,2018,"GA"
"30345",0.1945,0.1117,0.9421,0.6166,0.4331,2018,"GA"
"30346",0.0055,0.0234,0.8386,0.3352,0.0538,2018,"GA"
"30349",0.4483,0.5793,0.909,0.7048,0.7007,2018,"GA"
"30350",0.1159,0.0607,0.8869,0.5807,0.2731,2018,"GA"
"30354",0.8772,0.811,0.9793,0.789,0.9531,2018,"GA"
"30360",0.2883,0.3324,0.96,0.4207,0.491,2018,"GA"
"30363",0.2786,0.0166,0.3986,0.9214,0.2552,2018,"GA"
"30401",0.8717,0.9779,0.76,0.8703,0.9683,2018,"GA"
"30410",0.2952,0.5545,0.7697,0.3048,0.4234,2018,"GA"
"30411",0.9545,0.0317,0.5393,0.989,0.7669,2018,"GA"
"30412",0.1959,0.3255,0.0897,0.1434,0.0814,2018,"GA"
"30413",0.7407,0.6331,0.2745,0.2883,0.5076,2018,"GA"
"30415",0.4041,0.3848,0.1683,0.1379,0.1821,2018,"GA"
"30417",0.8372,0.8952,0.8331,0.8772,0.9476,2018,"GA"
"30420",0.6262,0.8552,0.5793,0.8593,0.8234,2018,"GA"
"30421",0.411,0.8579,0.0993,0.4717,0.4497,2018,"GA"
"30423",0.8345,1,0.0938,0.5959,0.8014,2018,"GA"
"30425",0.3917,0.1517,0.2469,0.0552,0.1172,2018,"GA"
"30426",0.9917,0.4841,0.3834,0.5972,0.789,2018,"GA"
"30427",0.6455,0.4483,0.8234,0.8828,0.8041,2018,"GA"
"30428",0.7531,0.3007,0.4303,0.8993,0.7241,2018,"GA"
"30429",0.9793,0.8938,0.4952,0.3324,0.7834,2018,"GA"
"30434",0.8276,0.5559,0.8579,0.8331,0.8897,2018,"GA"
"30436",0.8979,0.9007,0.6262,0.8897,0.9434,2018,"GA"
"30438",0.4331,0.0359,0.131,0.0359,0.0455,2018,"GA"
"30439",0.8759,0.9641,0.6138,0.9752,0.9779,2018,"GA"
"30441",0.5228,0.7972,0.3628,0.28,0.4786,2018,"GA"
"30442",0.8428,0.72,0.8731,0.709,0.8828,2018,"GA"
"30445",0.9007,0.56,0.8621,0.9628,0.9559,2018,"GA"
"30446",0.7793,0.7793,0.3021,0.2897,0.5793,2018,"GA"
"30448",0.1655,0.7848,0.4607,0.1421,0.2262,2018,"GA"
"30449",0.2772,0.5186,0.0538,0.0634,0.0897,2018,"GA"
"30450",0.9655,0.6138,0.2841,0.4524,0.6979,2018,"GA"
"30451",0.1462,0.96,0.1697,0.029,0.1324,2018,"GA"
"30452",0.32,0.6124,0.4248,0.2607,0.3379,2018,"GA"
"30453",0.829,0.5724,0.9103,0.9959,0.9669,2018,"GA"
"30454",0.549,0.3269,0.0772,0.051,0.1448,2018,"GA"
"30455",0.5103,0.6566,0.1228,0.0717,0.2207,2018,"GA"
"30456",0.9379,0.891,0.3821,0.4855,0.7876,2018,"GA"
"30457",0.6,0.8524,0.509,0.8303,0.7779,2018,"GA"
"30458",0.7945,0.1545,0.5945,0.9531,0.7683,2018,"GA"
"30460",0.4814,0.011,0.3352,0.0772,0.0469,2018,"GA"
"30461",0.1931,0.2979,0.3214,0.6179,0.3338,2018,"GA"
"30464",0.4386,0.731,0.2207,0.7103,0.5766,2018,"GA"
"30467",0.6166,0.5338,0.5917,0.9283,0.771,2018,"GA"
"30470",0.6331,0.8276,0.0676,0.2234,0.3848,2018,"GA"
"30471",0.8538,0.5421,0.6759,0.8648,0.8648,2018,"GA"
"30473",0.531,0.6869,0.651,0.1959,0.4759,2018,"GA"
"30474",0.5572,0.8166,0.7903,0.9062,0.8455,2018,"GA"
"30475",NA,NA,NA,NA,NA,2018,"GA"
"30477",0.9324,0.6386,0.7283,0.7324,0.8924,2018,"GA"
"30501",0.6428,0.6055,0.9669,0.9917,0.9393,2018,"GA"
"30504",0.691,0.4262,0.9752,0.6207,0.7655,2018,"GA"
"30506",0.1076,0.211,0.5186,0.4607,0.2221,2018,"GA"
"30507",0.7117,0.3807,0.9628,0.9076,0.8717,2018,"GA"
"30510",0.7586,0.2966,0.6966,0.5655,0.6524,2018,"GA"
"30511",0.429,0.6579,0.7641,0.5076,0.6041,2018,"GA"
"30512",0.189,0.5255,0.2676,0.589,0.3517,2018,"GA"
"30513",0.1448,0.7007,0.1614,0.6841,0.3683,2018,"GA"
"30516",0.5655,0.7159,0.331,0.1228,0.371,2018,"GA"
"30517",0.1586,0.1793,0.5366,0.211,0.1476,2018,"GA"
"30518",0.171,0.2317,0.8621,0.5848,0.4303,2018,"GA"
"30519",0.08,0.1641,0.7434,0.4055,0.2193,2018,"GA"
"30520",0.891,0.9848,0.7172,0.2069,0.7697,2018,"GA"
"30521",0.4869,0.4566,0.531,0.629,0.5821,2018,"GA"
"30522",0.4372,0.571,0,0.1241,0.1641,2018,"GA"
"30523",0.1366,0.4621,0.2483,0.5903,0.291,2018,"GA"
"30525",0.2303,0.6979,0.3945,0.6786,0.4897,2018,"GA"
"30527",0.2221,0.3421,0.1338,0.3021,0.1628,2018,"GA"
"30528",0.3393,0.4966,0.2814,0.4703,0.3862,2018,"GA"
"30529",0.5021,0.7228,0.6372,0.7724,0.7103,2018,"GA"
"30530",0.6014,0.8193,0.2166,0.3572,0.5021,2018,"GA"
"30531",0.7669,0.6883,0.8193,0.6359,0.7972,2018,"GA"
"30533",0.2869,0.3407,0.3697,0.5931,0.3972,2018,"GA"
"30534",0.229,0.3062,0.2745,0.5062,0.2938,2018,"GA"
"30535",0.3972,0.5876,0.349,0.6234,0.5228,2018,"GA"
"30536",0.2041,0.6097,0.2276,0.4221,0.2855,2018,"GA"
"30537",0.2759,0.3545,0.3228,0.411,0.2979,2018,"GA"
"30538",0.2828,0.8676,0.0428,0.2786,0.2566,2018,"GA"
"30540",0.5766,0.6455,0.6041,0.7269,0.6938,2018,"GA"
"30541",0.6069,0.5848,0.5269,0.0221,0.2993,2018,"GA"
"30542",0.1379,0.2069,0.5986,0.4897,0.2814,2018,"GA"
"30543",0.4069,0.4855,0.669,0.1214,0.3255,2018,"GA"
"30545",0.091,0.3793,0.1876,0.6331,0.2441,2018,"GA"
"30546",0.2538,0.5062,0.0234,0.5669,0.2634,2018,"GA"
"30547",0.3517,0.3972,0.0386,0.4179,0.2414,2018,"GA"
"30548",0.0966,0.3586,0.3462,0.2014,0.1297,2018,"GA"
"30549",0.1779,0.4097,0.5076,0.5324,0.3531,2018,"GA"
"30552",0.3683,0.1917,0.4166,0.3366,0.2924,2018,"GA"
"30553",0.3697,0.7131,0.5421,0.3959,0.4841,2018,"GA"
"30554",0.3545,0.5531,0.4193,0.3117,0.3724,2018,"GA"
"30555",0.571,0.8345,0.0193,0.371,0.429,2018,"GA"
"30557",0.6593,0.829,0.3586,0.5766,0.6566,2018,"GA"
"30558",0.6414,0.4745,0.189,0.7697,0.6055,2018,"GA"
"30559",0.5269,0.7103,0.4041,0.2303,0.4386,2018,"GA"
"30560",0.3338,0.5614,0.1559,0.3241,0.2772,2018,"GA"
"30562",0.9476,0.6166,0.6483,0.5628,0.8179,2018,"GA"
"30563",0.5903,0.491,0.691,0.2621,0.5007,2018,"GA"
"30564",0.4524,0.1724,0.3793,0.2759,0.2869,2018,"GA"
"30565",0.3062,0.2248,0.6331,0.5103,0.411,2018,"GA"
"30566",0.3669,0.7172,0.8524,0.6648,0.6621,2018,"GA"
"30567",0.0952,0.5972,0.2386,0.2055,0.1393,2018,"GA"
"30568",0.4648,0.7559,0.3972,0.2179,0.4193,2018,"GA"
"30571",0.0855,0.2579,0.0483,0.0097,0.0166,2018,"GA"
"30572",0.3503,0.9186,0.0455,0.2952,0.3228,2018,"GA"
"30573",0.0138,0.0731,0,0.0055,0,2018,"GA"
"30575",0.4014,0.76,0.88,0.0483,0.4041,2018,"GA"
"30576",0.5062,0.4179,0.2359,0.6138,0.4924,2018,"GA"
"30577",0.6883,0.5476,0.3366,0.8138,0.6966,2018,"GA"
"30581",0,0.0579,0,0.1021,0.0041,2018,"GA"
"30582",0.4676,0.6193,0.149,0.5283,0.4538,2018,"GA"
"30601",0.8814,0.1186,0.9366,0.9517,0.8759,2018,"GA"
"30602",0.4731,0.0138,0.72,0.0772,0.0786,2018,"GA"
"30605",0.5559,0.0441,0.6041,0.8786,0.5669,2018,"GA"
"30606",0.3655,0.0993,0.7876,0.7793,0.5338,2018,"GA"
"30607",0.6345,0.44,0.9407,0.7076,0.7545,2018,"GA"
"30609",0.4745,0.0041,0.1131,0.0772,0.0262,2018,"GA"
"30619",0.3241,0.3034,0.5766,0.1034,0.2,2018,"GA"
"30620",0.1917,0.2938,0.6152,0.1338,0.171,2018,"GA"
"30621",0.051,0.1241,0.3241,0.1683,0.0552,2018,"GA"
"30622",0.1393,0.5117,0.4662,0.4234,0.2897,2018,"GA"
"30623",0.3724,0.0207,0.4428,0.069,0.0483,2018,"GA"
"30624",0.8703,0.2552,0.4979,0.6924,0.6897,2018,"GA"
"30625",0.2028,0.5669,0.4828,0.3228,0.3048,2018,"GA"
"30627",0.7683,0.4041,0.5021,0.2979,0.5352,2018,"GA"
"30628",0.2979,0.2276,0.6676,0.6566,0.4731,2018,"GA"
"30629",0.8,0.92,0.331,0.6703,0.7752,2018,"GA"
"30630",0.4593,0.5462,0.4524,0.8055,0.6386,2018,"GA"
"30631",0.9048,0.88,0.429,0.9145,0.9228,2018,"GA"
"30633",0.589,0.4538,0.1848,0.6428,0.5366,2018,"GA"
"30634",0.9586,0.5145,0.589,0.4841,0.7641,2018,"GA"
"30635",0.5393,0.7931,0.6634,0.7214,0.7269,2018,"GA"
"30641",0.1503,0.6317,0.0634,0.1269,0.0883,2018,"GA"
"30642",0.3103,0.4979,0.64,0.5448,0.4883,2018,"GA"
"30643",0.4441,0.851,0.4028,0.72,0.6469,2018,"GA"
"30646",0.5876,0.9572,0.5324,0.1738,0.5559,2018,"GA"
"30648",0.5352,0.509,0.1559,0.2248,0.3145,2018,"GA"
"30650",0.1614,0.6372,0.6152,0.509,0.4221,2018,"GA"
"30655",0.5297,0.8028,0.4428,0.7352,0.6745,2018,"GA"
"30656",0.3007,0.3434,0.28,0.2331,0.2166,2018,"GA"
"30660",0.7572,0.8069,0.8179,0.7903,0.8772,2018,"GA"
"30662",0.6634,0.8483,0.2124,0.8497,0.7338,2018,"GA"
"30663",0.7186,0.2234,0.1338,0.2262,0.3103,2018,"GA"
"30664",0.7131,0.2814,0.4924,0.3145,0.4828,2018,"GA"
"30665",0.9628,0.9338,0.4469,0.0386,0.6193,2018,"GA"
"30666",0.24,0.5697,0.7034,0.1407,0.2717,2018,"GA"
"30667",0.3752,0.2607,0.6179,0.1545,0.2662,2018,"GA"
"30668",0.4428,0.4952,0.4607,0.1945,0.3503,2018,"GA"
"30669",0.869,0.7959,0.6717,0.7241,0.8621,2018,"GA"
"30673",0.52,0.7545,0.8372,0.5159,0.6731,2018,"GA"
"30677",0.029,0.1848,0.3614,0.2386,0.0759,2018,"GA"
"30678",0.371,0.1959,0.3186,0.4248,0.3159,2018,"GA"
"30680",0.4124,0.5779,0.6579,0.5255,0.5628,2018,"GA"
"30683",0.3807,0.4938,0.7297,0.5186,0.5531,2018,"GA"
"30701",0.5379,0.7186,0.7572,0.8676,0.7959,2018,"GA"
"30705",0.731,0.5103,0.5779,0.7228,0.72,2018,"GA"
"30707",0.2593,0.4221,0.0276,0.3393,0.1655,2018,"GA"
"30708",0.5159,0.8993,0.0359,0.0497,0.2317,2018,"GA"
"30710",0.3214,0.3821,0.171,0.2041,0.1752,2018,"GA"
"30711",0.8041,0.4193,0.0634,0.2993,0.4097,2018,"GA"
"30720",0.6193,0.4786,0.8855,0.9614,0.8566,2018,"GA"
"30721",0.8303,0.371,0.9393,0.8317,0.8855,2018,"GA"
"30725",0.4303,0.7434,0.3379,0.1462,0.3366,2018,"GA"
"30726",NA,NA,NA,NA,NA,2018,"GA"
"30728",0.5628,0.7862,0.3007,0.8028,0.6841,2018,"GA"
"30730",0.9131,0.9034,0.0221,0.5034,0.6607,2018,"GA"
"30731",0.5117,0.8883,0.0469,0.309,0.4014,2018,"GA"
"30733",0.9241,0.9655,0.1752,0.3434,0.691,2018,"GA"
"30734",0.6924,0.7807,0.16,0.4372,0.5655,2018,"GA"
"30735",0.4772,0.8441,0.5586,0.6124,0.6593,2018,"GA"
"30736",0.1407,0.2441,0.2234,0.3972,0.1614,2018,"GA"
"30738",0.3021,0.7214,0.0152,0.2441,0.2097,2018,"GA"
"30739",0.3145,0.2952,0.0552,0.3462,0.1807,2018,"GA"
"30740",0.1628,0.5283,0.3545,0.2566,0.2138,2018,"GA"
"30741",0.7145,0.8414,0.2138,0.6745,0.6759,2018,"GA"
"30742",0.3117,0.5324,0.309,0.6097,0.4483,2018,"GA"
"30746",0.7172,0.9972,0,0.1655,0.5034,2018,"GA"
"30747",0.8455,0.4414,0.2455,0.9669,0.8028,2018,"GA"
"30750",0.1269,0.0455,0.1779,0.5572,0.1103,2018,"GA"
"30751",0.2841,0.4648,0,0.0538,0.0703,2018,"GA"
"30752",0.3641,0.3559,0.2,0.8731,0.5255,2018,"GA"
"30753",0.7448,0.5766,0.5903,0.7641,0.7572,2018,"GA"
"30755",0.629,0.3214,0.3559,0.4317,0.4772,2018,"GA"
"30756",0.4621,0.5131,0.3766,0.0993,0.2579,2018,"GA"
"30757",0.7283,0.7255,0.0552,0.4441,0.5103,2018,"GA"
"30802",0.3572,0.7503,0.2524,0.4428,0.4372,2018,"GA"
"30803",0.8593,0.6938,0.0938,0.1159,0.4083,2018,"GA"
"30805",0.771,0.7655,0.5931,0.331,0.6455,2018,"GA"
"30807",0.1821,0.189,0.4331,0.1766,0.1366,2018,"GA"
"30808",0.851,0.389,0.1738,0.3862,0.52,2018,"GA"
"30809",0.0634,0.2262,0.4869,0.3448,0.1503,2018,"GA"
"30810",0.6703,0.6703,0.0759,0.9903,0.7352,2018,"GA"
"30812",0.811,0.4731,0.251,0.0772,0.36,2018,"GA"
"30813",0.2317,0.2841,0.7297,0.5503,0.4317,2018,"GA"
"30814",0.4662,0.3986,0.3752,0.3159,0.3821,2018,"GA"
"30815",0.5366,0.4828,0.7352,0.491,0.5986,2018,"GA"
"30816",0.2717,0.4276,0.1103,0.2634,0.1697,2018,"GA"
"30817",0.3848,0.7462,0.4248,0.6607,0.5945,2018,"GA"
"30818",0.1214,0.0538,0.1628,0.1131,0.0276,2018,"GA"
"30820",0.3876,0.4138,0.4097,0.2593,0.3269,2018,"GA"
"30821",0.7241,0.1628,0.3186,0.2662,0.3793,2018,"GA"
"30822",0.4221,0.0345,0.0372,0.0386,0.0303,2018,"GA"
"30823",0.8841,0.3917,0.84,0.5697,0.7738,2018,"GA"
"30824",0.7159,0.9103,0.7021,0.8386,0.891,2018,"GA"
"30828",0.8607,0.5021,0.7366,0.9503,0.909,2018,"GA"
"30830",0.6166,0.7297,0.7421,0.9255,0.8469,2018,"GA"
"30833",0.7876,0.989,0.389,0.7586,0.8703,2018,"GA"
"30901",0.9972,0.9517,0.6786,0.9862,0.9986,2018,"GA"
"30903",0.0179,0.2041,0.0731,0,0.0055,2018,"GA"
"30904",0.7338,0.6497,0.8055,0.7986,0.8386,2018,"GA"
"30905",0.3559,0.1172,0.5959,0.3559,0.3034,2018,"GA"
"30906",0.949,0.9697,0.7172,0.7531,0.9614,2018,"GA"
"30907",0.1172,0.2193,0.5986,0.3338,0.2055,2018,"GA"
"30909",0.3269,0.1986,0.7766,0.7062,0.5269,2018,"GA"
"30912",0.7545,0.0414,0.36,0.0772,0.1724,2018,"GA"
"31001",0.8414,0.2166,0.8703,0.9366,0.8676,2018,"GA"
"31002",0.9669,0.9241,0.5517,0.691,0.92,2018,"GA"
"31003",0.9021,0.3352,0.1517,0.3834,0.5407,2018,"GA"
"31005",0.1862,0.2979,0.4593,0.229,0.1862,2018,"GA"
"31006",0.8469,0.4993,0.3145,0.9545,0.8221,2018,"GA"
"31007",0.6124,0.6014,0.9172,0.6634,0.7517,2018,"GA"
"31008",0.3159,0.4924,0.3448,0.2414,0.2759,2018,"GA"
"31009",0.8524,0.2621,0.1269,0.611,0.5738,2018,"GA"
"31011",0.2014,0.8455,0.1545,0.3379,0.2828,2018,"GA"
"31012",0.9103,0.1379,0.7545,0.8441,0.8166,2018,"GA"
"31014",0.72,0.6,0.4538,0.7145,0.6952,2018,"GA"
"31015",0.88,0.949,0.6855,0.9559,0.9697,2018,"GA"
"31016",0.8621,0.0772,0.3669,0.6538,0.5807,2018,"GA"
"31017",0.3434,0.2097,0.1793,0.1117,0.12,2018,"GA"
"31018",0.8897,0.08,0.8538,0.5641,0.6676,2018,"GA"
"31019",0.3628,0.909,0.109,0.4593,0.4441,2018,"GA"
"31020",0.7655,0.7628,0.2166,0.3283,0.5586,2018,"GA"
"31021",0.5421,0.7352,0.5503,0.7779,0.7117,2018,"GA"
"31022",0.2938,0.4166,0.1048,0.3076,0.2041,2018,"GA"
"31023",0.6469,0.789,0.5131,0.9476,0.8331,2018,"GA"
"31024",0.3048,0.4152,0.6234,0.6345,0.5062,2018,"GA"
"31025",0.0317,0.0786,0.1972,0.0441,0.0179,2018,"GA"
"31027",0.8069,0.9366,0.2262,0.6193,0.7283,2018,"GA"
"31028",0.2055,0.8966,0.4276,0.6221,0.5159,2018,"GA"
"31029",0.4703,0.3186,0.3959,0.8152,0.5972,2018,"GA"
"31030",0.8869,0.6745,0.9379,0.9848,0.9821,2018,"GA"
"31031",0.7917,0.9021,0.229,0.5586,0.6855,2018,"GA"
"31032",0.211,0.6607,0.1379,0.5241,0.32,2018,"GA"
"31033",0.291,0.0952,0.6069,0.3407,0.2455,2018,"GA"
"31035",0.8179,0.8828,0.2055,0.2841,0.5917,2018,"GA"
"31036",0.5338,0.8607,0.2593,0.9034,0.7228,2018,"GA"
"31037",0.9159,0.4248,0.6455,1,0.949,2018,"GA"
"31038",0.1545,0.3131,0.2593,0.0234,0.0579,2018,"GA"
"31039",NA,NA,NA,NA,NA,2018,"GA"
"31041",0.9531,0.84,0.4221,0.9117,0.931,2018,"GA"
"31042",0.2124,0.131,0.7255,0.4648,0.3214,2018,"GA"
"31044",0.9821,0.7379,0.3986,0.6593,0.8552,2018,"GA"
"31045",0,0.4028,0.5255,0,0.0193,2018,"GA"
"31046",0.4579,0.0979,0.4069,0.0317,0.1214,2018,"GA"
"31047",0.0883,0.4524,0.4759,0.1972,0.149,2018,"GA"
"31049",0.8152,0.8662,0.0855,0.4814,0.6138,2018,"GA"
"31050",0.7807,0.0566,0.1255,0.6966,0.4455,2018,"GA"
"31051",0.9959,0.9986,0.96,0.2924,0.9738,2018,"GA"
"31052",0.2579,0.5034,0.1628,0.1862,0.16,2018,"GA"
"31054",0.3614,0.1807,0.6552,0.6869,0.4966,2018,"GA"
"31055",0.8483,0.2593,0.9641,0.5462,0.76,2018,"GA"
"31057",0.931,0.931,0.451,0.9807,0.9724,2018,"GA"
"31058",0.9407,0.2345,0.0207,0.6938,0.6097,2018,"GA"
"31060",0.7048,0.2414,0.0979,0.1352,0.2331,2018,"GA"
"31061",0.7503,0.2483,0.611,0.8469,0.7366,2018,"GA"
"31062",0.9986,0.4579,0.2731,0.0772,0.5614,2018,"GA"
"31063",0.96,0.3117,0.829,0.7628,0.8828,2018,"GA"
"31064",0.7366,0.531,0.349,0.52,0.6083,2018,"GA"
"31065",0.5503,0.7076,0.6014,0.1848,0.4717,2018,"GA"
"31066",0.6097,0.3338,0.1986,0.3752,0.3945,2018,"GA"
"31067",0.3448,0.5752,0.1269,0.4483,0.3434,2018,"GA"
"31068",0.9876,0.5076,0.7683,0.8097,0.9283,2018,"GA"
"31069",0.44,0.64,0.4814,0.84,0.6717,2018,"GA"
"31070",0.5848,0.3614,0.4566,0.3628,0.4634,2018,"GA"
"31071",0.9297,0.9586,0.3062,0.4497,0.7821,2018,"GA"
"31072",0.6317,0.3241,0.5297,0.1103,0.331,2018,"GA"
"31075",0.731,0.1683,0.1903,0.3848,0.4055,2018,"GA"
"31076",0.9503,0.8055,0.5145,0.7559,0.8993,2018,"GA"
"31077",0.3986,0.1476,0.3807,0.3793,0.3007,2018,"GA"
"31078",0.6566,0.9752,0.3255,0.76,0.7807,2018,"GA"
"31079",0.4234,0.3379,0.1366,0.6055,0.3986,2018,"GA"
"31081",0.0579,0.6414,0,0.1007,0.0441,2018,"GA"
"31082",0.6552,0.7821,0.5848,0.8221,0.8055,2018,"GA"
"31083",0.4179,0.0662,0.1766,0.3062,0.1531,2018,"GA"
"31084",0.1559,0.1007,0,0.0372,0.0234,2018,"GA"
"31085",0.7462,0.6676,0.8428,0.6386,0.7903,2018,"GA"
"31087",0.7903,0.3779,0.6841,0.9434,0.8441,2018,"GA"
"31088",0.2634,0.4124,0.8069,0.4883,0.4703,2018,"GA"
"31089",0.8676,0.9821,0.8759,0.7255,0.9586,2018,"GA"
"31090",0.6814,0.7586,0.8138,0.7931,0.8359,2018,"GA"
"31091",0.9448,0.7641,0.9186,0.9766,0.989,2018,"GA"
"31092",0.8166,0.6276,0.7517,0.6372,0.7862,2018,"GA"
"31093",0.6759,0.7724,0.6745,0.8662,0.8414,2018,"GA"
"31094",0.6772,0.9407,0.2938,0.2166,0.5448,2018,"GA"
"31096",0.8055,0.4372,0.4966,0.9931,0.8731,2018,"GA"
"31097",0.2814,0.5448,0.0966,0.2345,0.1848,2018,"GA"
"31098",0.2276,0.3366,0.5876,0.5434,0.3986,2018,"GA"
"31201",0.9559,0.3159,0.7131,0.931,0.9145,2018,"GA"
"31204",0.8566,0.9462,0.7738,0.8193,0.9462,2018,"GA"
"31206",0.9752,0.9131,0.8303,0.8166,0.9834,2018,"GA"
"31207",0.4497,0.0124,0.269,0.0759,0.0359,2018,"GA"
"31210",0.1338,0.5572,0.6607,0.6662,0.4593,2018,"GA"
"31211",0.611,0.8979,0.411,0.6317,0.6828,2018,"GA"
"31213",NA,NA,NA,NA,NA,2018,"GA"
"31216",0.4759,0.3876,0.7393,0.7448,0.6428,2018,"GA"
"31217",0.9338,0.9448,0.6593,0.869,0.9641,2018,"GA"
"31220",0.1517,0.1421,0.7614,0.4731,0.2883,2018,"GA"
"31301",0.5959,0.5048,0.8566,0.7462,0.7324,2018,"GA"
"31302",0.2524,0.3655,0.2221,0.2814,0.1972,2018,"GA"
"31303",0.2069,0.3448,0.1407,0.0593,0.069,2018,"GA"
